연도,월,날짜,지역,행정구역,구분,관광지,방문자수,평균지출액,평균기온,강수량_mm,외국인비율,이벤트,비고
2024,6,2024-06-01,서귀포시,성산읍,읍,서귀포 일대,11133.0,159442,21.7,185.0,0.254,False,
2024,6,2024-06-01,서귀포시,안덕면,면,서귀포 일대,8312.0,153627,21.5,197.0,0.233,False,
2024,6,2024-06-01,서귀포시,표선면,면,서귀포 일대,8508.0,161987,21.2,182.0,0.253,False,
2024,7,2024-07-01,제주시,아라동,동,제주 전역,7387.0,164773,26.4,255.0,0.267,False,
2024,7,2024-07-01,제주시,봉개동,동,제주 전역,8074.0,165138,25.6,203.0,0.262,False,
2024,7,2024-07-01,제주시,도두동,동,제주 전역,7913.0,161265,25.6,215.0,0.282,False,
2024,7,2024-07-01,제주시,건입동,동,제주 전역,9208.0,158780,25.6,219.0,0.271,False,
2024,7,2024-07-01,제주시,화북동,동,제주 전역,9307.0,164497,24.5,211.0,0.274,False,
2024,7,2024-07-01,제주시,이도1동,동,제주 전역,6680.0,162671,25.4,257.0,0.295,False,
2024,7,2024-07-01,제주시,이도2동,동,제주 전역,8037.0,159579,24.9,238.0,0.281,False,
2024,7,2024-07-01,제주시,이호동,동,제주 전역,7519.0,163435,25.6,244.0,0.274,False,
2024,7,2024-07-01,제주시,일도1동,동,제주 전역,6885.0,165529,25.2,215.0,0.294,False,
2024,7,2024-07-01,제주시,일도2동,동,제주 전역,8538.0,170825,25.6,206.0,0.281,False,
2024,7,2024-07-01,제주시,노형동,동,제주 전역,8352.0,159724,25.0,198.0,0.278,False,
2024,7,2024-07-01,제주시,외도동,동,제주 전역,8420.0,159342,26.9,199.0,0.263,False,
2024,7,2024-07-01,제주시,오라동,동,제주 전역,7388.0,159314,25.0,209.0,0.284,False,
2024,7,2024-07-01,제주시,삼도1동,동,제주 전역,8743.0,168651,25.8,223.0,0.272,False,
2024,7,2024-07-01,제주시,삼도2동,동,제주 전역,8407.0,162679,25.1,217.0,0.289,False,
2024,7,2024-07-01,제주시,삼양동,동,제주 전역,7617.0,162927,26.4,229.0,0.285,False,
2024,7,2024-07-01,제주시,연동,동,제주 전역,8432.0,161169,26.1,224.0,0.283,False,
2024,7,2024-07-01,제주시,용담1동,동,제주 전역,8901.0,169888,25.6,210.0,0.27,False,
2024,7,2024-07-01,제주시,용담2동,동,제주 전역,9412.0,162141,25.7,208.0,0.298,False,
2024,7,2024-07-01,제주시,애월읍,읍,제주 전역,9740.0,161773,24.3,238.0,0.266,False,
2024,7,2024-07-01,제주시,구좌읍,읍,제주 전역,8790.0,168187,25.2,204.0,0.277,False,
2024,7,2024-07-01,제주시,한림읍,읍,제주 전역,8269.0,167688,26.5,204.0,0.285,False,
2024,7,2024-07-01,제주시,조천읍,읍,제주 전역,10377.0,161786,26.1,204.0,0.275,False,
2024,7,2024-07-01,제주시,한경면,면,제주 전역,6540.0,160123,25.9,209.0,0.282,False,
2024,7,2024-07-01,제주시,추자면,면,제주 전역,6052.0,171403,25.5,196.0,0.274,False,
2024,7,2024-07-01,제주시,우도면,면,제주 전역,6788.0,165659,24.9,224.0,0.288,False,
2024,7,2024-07-01,서귀포시,송산동,동,서귀포 일대,12002.0,162753,24.4,203.0,0.276,False,
2024,7,2024-07-01,서귀포시,정방동,동,서귀포 일대,11600.0,168989,25.9,230.0,0.291,False,
2024,7,2024-07-01,서귀포시,중앙동,동,서귀포 일대,11071.0,169511,24.8,212.0,0.277,False,
2024,7,2024-07-01,서귀포시,천지동,동,서귀포 일대,12411.0,170254,25.8,230.0,0.278,False,
2024,7,2024-07-01,서귀포시,효돈동,동,서귀포 일대,10828.0,160934,25.2,229.0,0.277,False,
2024,7,2024-07-01,서귀포시,영천동,동,서귀포 일대,10981.0,164696,25.4,199.0,0.298,False,
2024,7,2024-07-01,서귀포시,동홍동,동,서귀포 일대,11472.0,171268,25.7,244.0,0.294,False,
2024,7,2024-07-01,서귀포시,서홍동,동,서귀포 일대,13620.0,160613,25.0,247.0,0.275,False,
2024,7,2024-07-01,서귀포시,대륜동,동,서귀포 일대,12882.0,170473,26.4,234.0,0.262,False,
2024,7,2024-07-01,서귀포시,대천동,동,서귀포 일대,13187.0,158762,25.6,204.0,0.289,False,
2024,7,2024-07-01,서귀포시,중문동,동,서귀포 일대,14907.0,169936,24.2,177.0,0.296,False,
2024,7,2024-07-01,서귀포시,예래동,동,서귀포 일대,13373.0,168112,25.1,237.0,0.281,False,
2024,7,2024-07-01,서귀포시,대정읍,읍,서귀포 일대,17384.0,164227,26.0,201.0,0.261,False,
2024,7,2024-07-01,서귀포시,남원읍,읍,서귀포 일대,12904.0,167495,26.0,200.0,0.31,False,
2024,7,2024-07-01,서귀포시,성산읍,읍,서귀포 일대,15005.0,163598,25.1,237.0,0.29,False,
2024,7,2024-07-01,서귀포시,안덕면,면,서귀포 일대,10572.0,169032,25.6,187.0,0.278,False,
2024,7,2024-07-01,서귀포시,표선면,면,서귀포 일대,9942.0,162776,25.2,213.0,0.267,False,
2024,8,2024-08-01,제주시,아라동,동,제주 전역,10866.0,165699,26.0,248.0,0.29,True,
2024,8,2024-08-01,제주시,봉개동,동,제주 전역,7536.0,162736,26.7,220.0,0.312,True,
2024,8,2024-08-01,제주시,도두동,동,제주 전역,8416.0,161893,25.9,257.0,0.3,True,
2024,8,2024-08-01,제주시,건입동,동,제주 전역,9317.0,173302,26.4,229.0,0.298,True,
2024,8,2024-08-01,제주시,화북동,동,제주 전역,8656.0,170386,26.4,223.0,0.291,True,
2024,8,2024-08-01,제주시,이도1동,동,제주 전역,9104.0,168834,26.8,235.0,0.301,True,
2024,8,2024-08-01,제주시,이도2동,동,제주 전역,8178.0,174487,26.6,238.0,0.321,True,
2024,8,2024-08-01,제주시,이호동,동,제주 전역,8006.0,174520,27.0,248.0,0.324,True,
2024,8,2024-08-01,제주시,일도1동,동,제주 전역,9131.0,171475,25.6,235.0,0.312,True,
2024,8,2024-08-01,제주시,일도2동,동,제주 전역,7730.0,164197,27.3,249.0,0.296,True,
2024,8,2024-08-01,제주시,노형동,동,제주 전역,8862.0,164040,27.2,264.0,0.303,True,
2024,8,2024-08-01,제주시,외도동,동,제주 전역,9764.0,166617,26.3,236.0,0.291,True,
2024,8,2024-08-01,제주시,오라동,동,제주 전역,8048.0,165324,26.3,230.0,0.309,True,
2024,8,2024-08-01,제주시,삼도1동,동,제주 전역,8951.0,168333,26.9,237.0,0.277,True,
2024,8,2024-08-01,제주시,삼도2동,동,제주 전역,9177.0,162516,26.9,229.0,0.299,True,
2024,8,2024-08-01,제주시,삼양동,동,제주 전역,8573.0,169822,26.7,238.0,0.295,True,
2024,8,2024-08-01,제주시,연동,동,제주 전역,10038.0,172139,26.1,225.0,0.282,True,
2024,8,2024-08-01,제주시,용담1동,동,제주 전역,9411.0,166901,26.3,231.0,0.298,True,
2024,8,2024-08-01,제주시,용담2동,동,제주 전역,7800.0,173030,26.4,241.0,0.297,True,
2024,8,2024-08-01,제주시,애월읍,읍,제주 전역,8506.0,171341,26.1,226.0,0.304,True,
2024,8,2024-08-01,제주시,구좌읍,읍,제주 전역,8564.0,163509,26.6,231.0,0.3,True,
2024,8,2024-08-01,제주시,한림읍,읍,제주 전역,8395.0,167961,25.9,216.0,0.301,True,
2024,8,2024-08-01,제주시,조천읍,읍,제주 전역,9096.0,174538,27.6,237.0,0.291,True,
2024,8,2024-08-01,제주시,한경면,면,제주 전역,5757.0,161626,27.1,248.0,0.295,True,
2024,8,2024-08-01,제주시,추자면,면,제주 전역,7500.0,164467,26.6,238.0,0.306,True,
2024,8,2024-08-01,제주시,우도면,면,제주 전역,7904.0,172496,27.4,224.0,0.303,True,
2024,8,2024-08-01,서귀포시,송산동,동,서귀포 일대,15336.0,162938,26.8,250.0,0.287,True,8월 해변 축제
2024,8,2024-08-01,서귀포시,정방동,동,서귀포 일대,14174.0,169862,26.1,251.0,0.304,True,8월 해변 축제
2024,8,2024-08-01,서귀포시,중앙동,동,서귀포 일대,14514.0,169998,26.5,218.0,0.28,True,8월 해변 축제
2024,8,2024-08-01,서귀포시,천지동,동,서귀포 일대,13354.0,164559,26.5,229.0,0.281,True,8월 해변 축제
2024,8,2024-08-01,서귀포시,효돈동,동,서귀포 일대,12617.0,164640,27.3,218.0,0.317,True,8월 해변 축제
2024,8,2024-08-01,서귀포시,영천동,동,서귀포 일대,16568.0,174242,27.3,244.0,0.294,True,8월 해변 축제
2024,8,2024-08-01,서귀포시,동홍동,동,서귀포 일대,15790.0,168570,25.7,232.0,0.303,True,8월 해변 축제
2024,8,2024-08-01,서귀포시,서홍동,동,서귀포 일대,16344.0,165709,27.3,208.0,0.309,True,8월 해변 축제
2024,8,2024-08-01,서귀포시,대륜동,동,서귀포 일대,9789.0,166745,26.5,219.0,0.3,True,8월 해변 축제
2024,8,2024-08-01,서귀포시,대천동,동,서귀포 일대,13743.0,165800,26.1,250.0,0.316,True,8월 해변 축제
2024,8,2024-08-01,서귀포시,중문동,동,서귀포 일대,16407.0,168679,26.8,241.0,0.29,True,8월 해변 축제
2024,8,2024-08-01,서귀포시,예래동,동,서귀포 일대,14922.0,174066,26.9,222.0,0.305,True,8월 해변 축제
2024,8,2024-08-01,서귀포시,대정읍,읍,서귀포 일대,19417.0,168313,26.5,254.0,0.294,True,8월 해변 축제
2024,8,2024-08-01,서귀포시,남원읍,읍,서귀포 일대,15908.0,163280,26.7,211.0,0.3,True,8월 해변 축제
2024,8,2024-08-01,서귀포시,성산읍,읍,서귀포 일대,14624.0,164952,26.5,228.0,0.295,True,8월 해변 축제
2024,8,2024-08-01,서귀포시,안덕면,면,서귀포 일대,11224.0,170843,27.0,237.0,0.305,True,8월 해변 축제
2024,8,2024-08-01,서귀포시,표선면,면,서귀포 일대,10693.0,167762,26.3,232.0,0.313,True,8월 해변 축제
2024,9,2024-09-01,제주시,아라동,동,제주 전역,7668.0,156213,22.4,218.0,0.228,False,
2024,9,2024-09-01,제주시,봉개동,동,제주 전역,5882.0,161777,22.6,225.0,0.252,False,
2024,9,2024-09-01,제주시,도두동,동,제주 전역,8429.0,163335,22.2,179.0,0.239,False,
2024,9,2024-09-01,제주시,건입동,동,제주 전역,6895.0,161527,23.0,220.0,0.219,False,
2024,9,2024-09-01,제주시,화북동,동,제주 전역,6492.0,155292,22.3,191.0,0.237,False,
2024,9,2024-09-01,제주시,이도1동,동,제주 전역,7024.0,163677,23.1,212.0,0.243,False,
2024,9,2024-09-01,제주시,이도2동,동,제주 전역,8672.0,156068,21.8,193.0,0.254,False,
2024,9,2024-09-01,제주시,이호동,동,제주 전역,6895.0,161884,22.7,201.0,0.266,False,
2024,9,2024-09-01,제주시,일도1동,동,제주 전역,7266.0,163105,22.4,203.0,0.249,False,
2024,9,2024-09-01,제주시,일도2동,동,제주 전역,5998.0,156280,22.3,201.0,0.254,False,
2024,9,2024-09-01,제주시,노형동,동,제주 전역,7791.0,164318,23.0,190.0,0.261,False,
2024,9,2024-09-01,제주시,외도동,동,제주 전역,7423.0,161228,22.0,205.0,0.239,False,
2024,9,2024-09-01,제주시,오라동,동,제주 전역,6834.0,162892,22.2,210.0,0.253,False,
2024,9,2024-09-01,제주시,삼도1동,동,제주 전역,6020.0,165880,21.8,176.0,0.257,False,
2024,9,2024-09-01,제주시,삼도2동,동,제주 전역,6144.0,161854,22.7,184.0,0.272,False,
2024,9,2024-09-01,제주시,삼양동,동,제주 전역,6825.0,162961,22.7,208.0,0.254,False,
2024,9,2024-09-01,제주시,연동,동,제주 전역,6349.0,159093,22.1,203.0,0.244,False,
2024,9,2024-09-01,제주시,용담1동,동,제주 전역,6485.0,161671,22.8,206.0,0.211,False,
2024,9,2024-09-01,제주시,용담2동,동,제주 전역,6286.0,156638,22.4,199.0,0.239,False,
2024,9,2024-09-01,제주시,애월읍,읍,제주 전역,7980.0,158401,21.6,200.0,0.25,False,
2024,9,2024-09-01,제주시,구좌읍,읍,제주 전역,7726.0,157963,22.4,187.0,0.259,False,
2024,9,2024-09-01,제주시,한림읍,읍,제주 전역,7678.0,158903,21.9,213.0,0.239,False,
2024,9,2024-09-01,제주시,조천읍,읍,제주 전역,6344.0,159269,22.0,224.0,0.228,False,
2024,9,2024-09-01,제주시,한경면,면,제주 전역,6462.0,163374,23.3,186.0,0.223,False,
2024,9,2024-09-01,제주시,추자면,면,제주 전역,6039.0,160162,22.7,216.0,0.223,False,
2024,9,2024-09-01,제주시,우도면,면,제주 전역,5951.0,158393,23.2,175.0,0.266,False,
2024,9,2024-09-01,서귀포시,송산동,동,서귀포 일대,10257.0,163627,21.6,182.0,0.255,False,
2024,9,2024-09-01,서귀포시,정방동,동,서귀포 일대,9864.0,164155,22.2,209.0,0.241,False,
2024,9,2024-09-01,서귀포시,중앙동,동,서귀포 일대,10161.0,158608,22.4,191.0,0.239,False,
2024,9,2024-09-01,서귀포시,천지동,동,서귀포 일대,10939.0,165186,22.2,190.0,0.267,False,
2024,9,2024-09-01,서귀포시,효돈동,동,서귀포 일대,10324.0,159803,22.8,216.0,0.252,False,
2024,9,2024-09-01,서귀포시,영천동,동,서귀포 일대,11312.0,164391,23.0,198.0,0.232,False,
2024,9,2024-09-01,서귀포시,동홍동,동,서귀포 일대,11300.0,155988,21.8,181.0,0.242,False,
2024,9,2024-09-01,서귀포시,서홍동,동,서귀포 일대,10729.0,160367,22.4,216.0,0.234,False,
2024,9,2024-09-01,서귀포시,대륜동,동,서귀포 일대,10358.0,155627,22.3,191.0,0.24,False,
2024,9,2024-09-01,서귀포시,대천동,동,서귀포 일대,10569.0,163314,22.2,180.0,0.237,False,
2024,9,2024-09-01,서귀포시,중문동,동,서귀포 일대,10970.0,160517,23.4,202.0,0.246,False,
2024,9,2024-09-01,서귀포시,예래동,동,서귀포 일대,9751.0,162798,22.1,200.0,0.221,False,
2024,9,2024-09-01,서귀포시,대정읍,읍,서귀포 일대,12605.0,153880,23.5,185.0,0.252,False,
2024,9,2024-09-01,서귀포시,남원읍,읍,서귀포 일대,12428.0,160505,23.2,214.0,0.233,False,
2024,9,2024-09-01,서귀포시,성산읍,읍,서귀포 일대,12137.0,163965,22.3,191.0,0.233,False,
2024,9,2024-09-01,서귀포시,안덕면,면,서귀포 일대,10217.0,159253,21.9,209.0,0.233,False,
2024,9,2024-09-01,서귀포시,표선면,면,서귀포 일대,8603.0,160476,23.4,189.0,0.247,False,
2024,10,2024-10-01,제주시,아라동,동,제주 전역,6255.0,152454,16.5,135.0,0.199,False,
2024,10,2024-10-01,제주시,봉개동,동,제주 전역,6863.0,145149,16.6,119.0,0.189,False,
2024,10,2024-10-01,제주시,도두동,동,제주 전역,5604.0,147233,17.4,97.0,0.202,False,
2024,10,2024-10-01,제주시,건입동,동,제주 전역,5662.0,154110,17.2,135.0,0.216,False,
2024,10,2024-10-01,제주시,화북동,동,제주 전역,6173.0,150870,16.4,112.0,0.212,False,
2024,10,2024-10-01,제주시,이도1동,동,제주 전역,6285.0,150246,17.5,110.0,0.213,False,
2024,10,2024-10-01,제주시,이도2동,동,제주 전역,7018.0,155863,16.2,125.0,0.193,False,
2024,10,2024-10-01,제주시,이호동,동,제주 전역,7367.0,152771,16.7,113.0,0.179,False,
2024,10,2024-10-01,제주시,일도1동,동,제주 전역,5643.0,147741,16.9,104.0,0.209,False,
2024,10,2024-10-01,제주시,일도2동,동,제주 전역,6371.0,149041,16.7,142.0,0.204,False,
2024,10,2024-10-01,제주시,노형동,동,제주 전역,6504.0,151535,17.5,96.0,0.178,False,
2024,10,2024-10-01,제주시,외도동,동,제주 전역,6507.0,148299,17.3,118.0,0.203,False,
2024,10,2024-10-01,제주시,오라동,동,제주 전역,6406.0,150571,16.2,118.0,0.204,False,
2024,10,2024-10-01,제주시,삼도1동,동,제주 전역,5674.0,149680,17.3,106.0,0.202,False,
2024,10,2024-10-01,제주시,삼도2동,동,제주 전역,5324.0,145156,17.4,105.0,0.192,False,
2024,10,2024-10-01,제주시,삼양동,동,제주 전역,6144.0,151175,17.0,107.0,0.196,False,
2024,10,2024-10-01,제주시,연동,동,제주 전역,6987.0,146760,17.2,,0.194,False,
2024,10,2024-10-01,제주시,용담1동,동,제주 전역,7321.0,152469,17.1,132.0,0.223,False,
2024,10,2024-10-01,제주시,용담2동,동,제주 전역,5119.0,144196,17.3,114.0,0.215,False,
2024,10,2024-10-01,제주시,애월읍,읍,제주 전역,8068.0,155820,16.4,101.0,0.191,False,
2024,10,2024-10-01,제주시,구좌읍,읍,제주 전역,7504.0,144993,17.6,143.0,0.194,False,
2024,10,2024-10-01,제주시,한림읍,읍,제주 전역,7742.0,153237,16.5,109.0,0.201,False,
2024,10,2024-10-01,제주시,조천읍,읍,제주 전역,6015.0,149210,17.5,114.0,0.196,False,
2024,10,2024-10-01,제주시,한경면,면,제주 전역,5246.0,149090,17.1,124.0,0.187,False,
2024,10,2024-10-01,제주시,추자면,면,제주 전역,5909.0,151302,16.4,142.0,0.199,False,
2024,10,2024-10-01,제주시,우도면,면,제주 전역,4288.0,152713,17.1,136.0,0.217,False,
2024,10,2024-10-01,서귀포시,송산동,동,서귀포 일대,9692.0,154342,17.5,109.0,0.194,False,
2024,10,2024-10-01,서귀포시,정방동,동,서귀포 일대,8529.0,152922,16.7,147.0,0.209,False,
2024,10,2024-10-01,서귀포시,중앙동,동,서귀포 일대,10974.0,148599,17.1,139.0,0.195,False,
2024,10,2024-10-01,서귀포시,천지동,동,서귀포 일대,9257.0,155280,17.8,95.0,0.208,False,
2024,10,2024-10-01,서귀포시,효돈동,동,서귀포 일대,9457.0,155313,16.6,130.0,0.194,False,
2024,10,2024-10-01,서귀포시,영천동,동,서귀포 일대,9735.0,149672,16.6,114.0,0.183,False,
2024,10,2024-10-01,서귀포시,동홍동,동,서귀포 일대,9752.0,155874,18.0,120.0,0.199,False,
2024,10,2024-10-01,서귀포시,서홍동,동,서귀포 일대,8776.0,155753,17.3,131.0,0.197,False,
2024,10,2024-10-01,서귀포시,대륜동,동,서귀포 일대,9651.0,148096,17.2,118.0,0.201,False,
2024,10,2024-10-01,서귀포시,대천동,동,서귀포 일대,9727.0,154686,16.8,135.0,0.208,False,
2024,10,2024-10-01,서귀포시,중문동,동,서귀포 일대,11203.0,145494,16.7,137.0,0.201,False,
2024,10,2024-10-01,서귀포시,예래동,동,서귀포 일대,10675.0,155775,17.2,124.0,0.201,False,
2024,10,2024-10-01,서귀포시,대정읍,읍,서귀포 일대,13459.0,145463,18.2,124.0,0.209,False,
2024,10,2024-10-01,서귀포시,남원읍,읍,서귀포 일대,10728.0,151907,17.1,122.0,0.201,False,
2024,10,2024-10-01,서귀포시,성산읍,읍,서귀포 일대,11677.0,147287,16.7,128.0,0.181,False,
2024,10,2024-10-01,서귀포시,안덕면,면,서귀포 일대,7967.0,144139,17.0,115.0,0.207,False,
2024,10,2024-10-01,서귀포시,표선면,면,서귀포 일대,8135.0,147673,17.6,103.0,0.187,False,
2024,11,2024-11-01,제주시,아라동,동,제주 전역,5293.0,146322,10.2,105.0,0.158,False,
2024,11,2024-11-01,제주시,봉개동,동,제주 전역,4806.0,137162,10.4,107.0,0.163,False,
2024,11,2024-11-01,제주시,도두동,동,제주 전역,5911.0,137076,10.7,92.0,0.173,False,
2024,11,2024-11-01,제주시,건입동,동,제주 전역,5150.0,140212,10.8,99.0,0.155,False,
2024,11,2024-11-01,제주시,화북동,동,제주 전역,4875.0,146990,11.5,84.0,0.17,False,
2024,11,2024-11-01,제주시,이도1동,동,제주 전역,5974.0,142778,11.8,93.0,0.171,False,
2024,11,2024-11-01,제주시,이도2동,동,제주 전역,4861.0,146742,11.1,80.0,0.155,False,
2024,11,2024-11-01,제주시,이호동,동,제주 전역,5627.0,137120,11.0,86.0,0.144,False,
2024,11,2024-11-01,제주시,일도1동,동,제주 전역,5582.0,140008,10.3,100.0,0.149,False,
2024,11,2024-11-01,제주시,일도2동,동,제주 전역,5468.0,137953,10.8,85.0,0.173,False,
2024,11,2024-11-01,제주시,노형동,동,제주 전역,5809.0,139590,11.5,114.0,0.175,False,
2024,11,2024-11-01,제주시,외도동,동,제주 전역,5290.0,139400,11.1,118.0,0.177,False,
2024,11,2024-11-01,제주시,오라동,동,제주 전역,4762.0,141557,10.8,83.0,0.149,False,
2024,11,2024-11-01,제주시,삼도1동,동,제주 전역,3933.0,146740,10.7,63.0,0.168,False,
2024,11,2024-11-01,제주시,삼도2동,동,제주 전역,4221.0,143914,11.5,109.0,0.155,False,
2024,11,2024-11-01,제주시,삼양동,동,제주 전역,4987.0,145222,11.3,106.0,0.178,False,
2024,11,2024-11-01,제주시,연동,동,제주 전역,5794.0,141032,10.4,109.0,0.154,False,
2024,11,2024-11-01,제주시,용담1동,동,제주 전역,5372.0,146575,11.5,127.0,0.154,False,
2024,11,2024-11-01,제주시,용담2동,동,제주 전역,4623.0,139312,10.8,113.0,0.176,False,
2024,11,2024-11-01,제주시,애월읍,읍,제주 전역,5425.0,139650,10.9,54.0,0.169,False,
2024,11,2024-11-01,제주시,구좌읍,읍,제주 전역,6386.0,145896,10.5,106.0,0.163,False,
2024,11,2024-11-01,제주시,한림읍,읍,제주 전역,4731.0,143339,11.7,76.0,0.158,False,
2024,11,2024-11-01,제주시,조천읍,읍,제주 전역,5567.0,143419,10.9,97.0,0.149,False,
2024,11,2024-11-01,제주시,한경면,면,제주 전역,3247.0,141074,11.2,82.0,0.146,False,
2024,11,2024-11-01,제주시,추자면,면,제주 전역,5347.0,144180,10.3,78.0,0.184,False,
2024,11,2024-11-01,제주시,우도면,면,제주 전역,5001.0,145042,10.7,80.0,0.186,False,
2024,11,2024-11-01,서귀포시,송산동,동,서귀포 일대,9597.0,139979,11.7,90.0,0.151,False,
2024,11,2024-11-01,서귀포시,정방동,동,서귀포 일대,7437.0,146450,10.9,139.0,0.162,False,
2024,11,2024-11-01,서귀포시,중앙동,동,서귀포 일대,8731.0,141710,11.5,107.0,0.172,False,
2024,11,2024-11-01,서귀포시,천지동,동,서귀포 일대,7683.0,138316,10.7,91.0,0.186,False,
2024,11,2024-11-01,서귀포시,효돈동,동,서귀포 일대,8633.0,144954,10.9,103.0,0.171,False,
2024,11,2024-11-01,서귀포시,영천동,동,서귀포 일대,8845.0,140292,10.4,136.0,0.131,False,
2024,11,2024-11-01,서귀포시,동홍동,동,서귀포 일대,9865.0,139288,11.7,88.0,0.183,False,
2024,11,2024-11-01,서귀포시,서홍동,동,서귀포 일대,8547.0,146536,10.0,97.0,0.152,False,
2024,11,2024-11-01,서귀포시,대륜동,동,서귀포 일대,8183.0,140417,10.6,91.0,0.146,False,
2024,11,2024-11-01,서귀포시,대천동,동,서귀포 일대,7782.0,145126,10.1,59.0,0.151,False,
2024,11,2024-11-01,서귀포시,중문동,동,서귀포 일대,9826.0,145144,10.8,101.0,0.158,False,
2024,11,2024-11-01,서귀포시,예래동,동,서귀포 일대,7241.0,143588,10.8,104.0,0.158,False,
2024,11,2024-11-01,서귀포시,대정읍,읍,서귀포 일대,9900.0,142092,11.2,102.0,0.169,False,
2024,11,2024-11-01,서귀포시,남원읍,읍,서귀포 일대,9200.0,145986,11.0,104.0,0.164,False,
2024,11,2024-11-01,서귀포시,성산읍,읍,서귀포 일대,9369.0,140260,10.8,64.0,0.189,False,
2024,11,2024-11-01,서귀포시,안덕면,면,서귀포 일대,7420.0,147638,11.3,71.0,0.165,False,
2024,11,2024-11-01,서귀포시,표선면,면,서귀포 일대,6855.0,147536,10.6,121.0,0.156,False,
2024,12,2024-12-01,제주시,아라동,동,제주 전역,5513.0,142769,6.8,87.0,0.14,False,
2024,12,2024-12-01,제주시,봉개동,동,제주 전역,6031.0,136775,6.2,73.0,0.144,False,
2024,12,2024-12-01,제주시,도두동,동,제주 전역,5296.0,134309,6.6,76.0,0.12,False,
2024,12,2024-12-01,제주시,건입동,동,제주 전역,4258.0,143515,6.3,100.0,0.133,False,
2024,12,2024-12-01,제주시,화북동,동,제주 전역,4784.0,134509,7.1,84.0,0.139,False,
2024,12,2024-12-01,제주시,이도1동,동,제주 전역,4028.0,142321,7.3,83.0,0.14,False,
2024,12,2024-12-01,제주시,이도2동,동,제주 전역,5891.0,139080,5.6,80.0,0.136,False,
2024,12,2024-12-01,제주시,이호동,동,제주 전역,5513.0,133209,6.7,56.0,0.14,False,
2024,12,2024-12-01,제주시,일도1동,동,제주 전역,5236.0,134079,6.6,95.0,0.142,False,
2024,12,2024-12-01,제주시,일도2동,동,제주 전역,4408.0,140634,6.3,91.0,0.137,False,
2024,12,2024-12-01,제주시,노형동,동,제주 전역,5113.0,142490,6.7,71.0,0.144,False,
2024,12,2024-12-01,제주시,외도동,동,제주 전역,5559.0,141323,6.7,87.0,0.124,False,
2024,12,2024-12-01,제주시,오라동,동,제주 전역,5253.0,138658,6.3,91.0,0.155,False,
2024,12,2024-12-01,제주시,삼도1동,동,제주 전역,4026.0,137562,6.7,85.0,0.137,False,
2024,12,2024-12-01,제주시,삼도2동,동,제주 전역,5426.0,140844,6.4,88.0,0.117,False,
2024,12,2024-12-01,제주시,삼양동,동,제주 전역,4936.0,138985,5.6,96.0,0.127,False,
2024,12,2024-12-01,제주시,연동,동,제주 전역,6073.0,350000,5.9,59.0,0.154,False,
2024,12,2024-12-01,제주시,용담1동,동,제주 전역,5381.0,139703,6.9,92.0,0.15,False,
2024,12,2024-12-01,제주시,용담2동,동,제주 전역,5131.0,133003,6.0,100.0,0.145,False,
2024,12,2024-12-01,제주시,애월읍,읍,제주 전역,5825.0,142330,6.7,88.0,0.134,False,
2024,12,2024-12-01,제주시,구좌읍,읍,제주 전역,5783.0,140321,5.6,60.0,0.149,False,
2024,12,2024-12-01,제주시,한림읍,읍,제주 전역,5613.0,136312,6.0,95.0,0.113,False,
2024,12,2024-12-01,제주시,조천읍,읍,제주 전역,5548.0,136046,7.1,77.0,0.143,False,
2024,12,2024-12-01,제주시,한경면,면,제주 전역,4085.0,138167,6.4,74.0,0.126,False,
2024,12,2024-12-01,제주시,추자면,면,제주 전역,3786.0,136392,5.9,98.0,0.153,False,
2024,12,2024-12-01,제주시,우도면,면,제주 전역,3613.0,141992,7.0,81.0,0.155,False,
2024,12,2024-12-01,서귀포시,송산동,동,서귀포 일대,7562.0,137299,6.4,103.0,0.134,False,
2024,12,2024-12-01,서귀포시,정방동,동,서귀포 일대,9874.0,141045,5.7,83.0,0.146,False,
2024,12,2024-12-01,서귀포시,중앙동,동,서귀포 일대,6709.0,135898,6.3,73.0,0.141,False,
2024,12,2024-12-01,서귀포시,천지동,동,서귀포 일대,7231.0,142601,6.3,78.0,0.122,False,
2024,12,2024-12-01,서귀포시,효돈동,동,서귀포 일대,7399.0,135593,6.7,79.0,0.121,False,
2024,12,2024-12-01,서귀포시,영천동,동,서귀포 일대,7598.0,132754,6.4,87.0,0.134,False,
2024,12,2024-12-01,서귀포시,동홍동,동,서귀포 일대,6526.0,135526,6.1,73.0,0.126,False,
2024,12,2024-12-01,서귀포시,서홍동,동,서귀포 일대,7462.0,133400,6.4,66.0,0.143,False,
2024,12,2024-12-01,서귀포시,대륜동,동,서귀포 일대,6733.0,140813,7.4,70.0,0.128,False,
2024,12,2024-12-01,서귀포시,대천동,동,서귀포 일대,7523.0,143208,6.4,83.0,0.134,False,
2024,12,2024-12-01,서귀포시,중문동,동,서귀포 일대,10384.0,134434,6.5,61.0,0.132,False,
2024,12,2024-12-01,서귀포시,예래동,동,서귀포 일대,5520.0,133079,7.0,80.0,0.165,False,
2024,12,2024-12-01,서귀포시,대정읍,읍,서귀포 일대,10064.0,133029,6.9,69.0,0.137,False,
2024,12,2024-12-01,서귀포시,남원읍,읍,서귀포 일대,9385.0,142393,5.7,73.0,0.128,False,
